월,구분,담당부서,광고주명,코드,총매출,영업수익,영업비용,영업실적,인건비,관리손익
1월,광고주,운영실1팀 (박유종),프린세스 산부인과,59228,"660,760","99,114",0,"99,114","49,520","49,594"
1월,광고주,CS파트,ACA 강남,60806,"605,150","90,773",0,"90,773","49,337","41,436"
1월,광고주,SAE팀,주식회사 아리울마켓,61390,"700,324","105,049",0,"105,049","47,939","57,110"
1월,광고주,광고사업2본부1실1팀 (구준수),게스홀딩스코리아유한회사,34987,-1,0,0,0,"47,680","-47,680"
1월,광고주,CS파트,방방,28383,"579,580","86,938",0,"86,938","47,252","39,686"
1월,광고주,SAE팀,제이비엠,61149,"672,100","100,815",0,"100,815","46,007","54,808"
1월,광고주,CS파트,을지인쇄,22414,"552,510","82,877",0,"82,877","45,045","37,832"
1월,광고주,SAE팀,한소 주식회사,51366,"657,940","98,691",0,"98,691","45,037","53,654"
1월,광고주,SAE팀,한누리요가아카데미(H핫요가),42239,"644,850","96,728",0,"96,728","44,141","52,587"
1월,광고주,CS파트,우진디자인시스템퍼니처,38656,"538,620","80,793",0,"80,793","43,913","36,880"
1월,광고주,CS파트,주산수리셈(주),26442,"537,730","80,662",0,"80,662","43,841","36,821"
1월,광고주,SAE팀,바로디자인,54937,"623,120","93,468",0,"93,468","42,654","50,814"
1월,광고주,SAE팀,주식회사 엠지아이티,61519,"620,000","93,000",0,"93,000","42,440","50,560"
1월,광고주,SAE팀,(주)에이블클라우드,61412,"620,000","93,000",0,"93,000","42,440","50,560"
1월,광고주,광고사업1본부2실1팀 (추성호),주식회사 케이비손해보험,29625,"-2,151",-323,0,-323,"40,316","-40,639"
1월,광고주,CS파트,주식회사 한서이엔지,59699,"493,060","73,959",0,"73,959","40,199","33,760"
1월,광고주,CS파트,레그노,14771,"491,850","73,778",0,"73,778","40,101","33,677"
1월,광고주,SAE팀,서울플란트원치과의원,56408,"704,802","87,468",0,"87,468","39,916","47,552"
1월,광고주,SAE팀,꼬뎅,61248,"562,620","84,394",0,"84,394","38,513","45,881"
1월,광고주,CS파트,칠판마트,26860,"472,250","70,838",0,"70,838","38,502","32,336"
1월,광고주,CS파트,원시스,61557,"465,080","69,763",0,"69,763","37,918","31,845"
1월,광고주,CS파트,(주)프로테인웍스,41866,"456,646","68,497",0,"68,497","37,229","31,268"
1월,광고주,CS파트,크라운외식산업,36639,"455,050","68,258",0,"68,258","37,101","31,157"
1월,광고주,SAE팀,킴스요가&필라테스 중앙점,61416,"540,267","81,041","7,765","73,276","36,983","36,293"
1월,광고주,SAE팀,주식회사 토홀드,61245,"539,780","80,967",0,"80,967","36,949","44,018"
1월,광고주,SAE팀,에버스마일치과_목동,58000,"451,509","80,690",0,"80,690","36,823","43,867"
1월,광고주,CS파트,평택크레인,16918,"438,680","65,803",0,"65,803","35,766","30,037"
1월,광고주,SAE팀,다인치과,60147,"422,742","77,773",0,"77,773","35,491","42,282"
1월,광고주,CS파트,grandmotors,55839,"423,919","63,588",0,"63,588","34,562","29,026"
1월,광고주,CS파트,(주)바오솔루션스,56129,"415,836","62,376","7,500","54,876","33,903","20,973"
1월,광고주,SAE팀,온뮤직실용음악강북캠퍼스학원,51920,"494,620","74,193",0,"74,193","33,858","40,335"
1월,광고주,CS파트,(주)대영테크,42498,"414,630","62,195",0,"62,195","33,804","28,391"
1월,광고주,SAE팀,구플러스,58525,"488,120","73,219",0,"73,219","33,413","39,806"
1월,광고주,CS파트,라이즈(Rise),58201,"399,935","59,991",0,"59,991","32,606","27,385"
1월,광고주,SAE팀,아리아르마투렌코리아 유한회사,61327,"468,030","70,205",0,"70,205","32,038","38,167"
1월,광고주,SAE팀,명성이벤트,34437,"444,400","66,660",0,"66,660","30,420","36,240"
1월,광고주,SAE팀,더히얼컴퍼니,60999,"439,040","65,857",0,"65,857","30,054","35,803"
1월,광고주,CS파트,스토리투어,51349,"367,410","55,112",0,"55,112","29,956","25,156"
1월,광고주,SAE팀,주식회사 제이컴스,57617,"437,560","65,634",0,"65,634","29,952","35,682"
1월,광고주,SAE팀,수유상사 주식회사,59489,"434,606","65,191",0,"65,191","29,750","35,441"
1월,광고주,SAE팀,더서울치과,56535,"874,755","64,989",0,"64,989","29,657","35,332"
1월,광고주,CS파트,태동관광개발(주),40687,"362,430","54,365",0,"54,365","29,549","24,816"
1월,광고주,CS파트,한국생산성본부,17297,"359,680","53,953",0,"53,953","29,324","24,629"
1월,광고주,SAE팀,온뮤직실용음악강서학원,54363,"422,090","63,314",0,"63,314","28,893","34,421"
1월,광고주,CS파트,나비에스한의원,54699,"353,610","53,042",0,"53,042","28,828","24,214"
1월,광고주,SAE팀,AHA 산업(아하산업),20031,"414,439","62,167",0,"62,167","28,370","33,797"
1월,광고주,SAE팀,서울스마트치과,54843,"663,147","61,704",0,"61,704","28,158","33,546"
1월,광고주,SAE팀,솔밭펜션,39744,"396,850","59,528",0,"59,528","27,165","32,363"
1월,광고주,SAE팀,디자인치과의원,54569,"382,160","57,325",0,"57,325","26,160","31,165"
1월,광고주,CS파트,수원에버성형외과의원,33481,"319,050","47,858",0,"47,858","26,012","21,846"
1월,광고주,CS파트,신원플라스틱 주식회사,61362,"308,060","46,210",0,"46,210","25,115","21,095"
1월,광고주,운영실1팀 (박유종),분이곶감,51781,"331,970","49,796",0,"49,796","24,879","24,917"
1월,광고주,CS파트,신한열기 (주),58473,"299,970","44,996",0,"44,996","24,458","20,538"
1월,광고주,운영실1팀 (박유종),주식회사 뭉클,61242,"-981,793","-195,794",0,"-195,794","24,375","-220,169"
1월,광고주,CS파트,제이원 인터내셔널,59391,"285,040","42,757",0,"42,757","23,240","19,517"
1월,광고주,CS파트,(주)아이앤에스,53682,"283,550","42,534",0,"42,534","23,118","19,416"
1월,광고주,CS파트,주식회사 웰면식품,59940,"278,110","41,717",0,"41,717","22,674","19,043"
1월,광고주,CS파트,케이씨아이,56474,"275,940","41,392",0,"41,392","22,498","18,894"
1월,광고주,CS파트,디지털서울문화예술대학교,43116,"273,020","40,953",0,"40,953","22,259","18,694"
1월,광고주,CS파트,대구연합행정사사무소,58804,"269,380","40,408",0,"40,408","21,962","18,446"
1월,광고주,CS파트,위대한탄생여성병원,60129,"256,950","38,543",0,"38,543","20,948","17,595"
1월,광고주,SAE팀,주식회사 전구샵,61361,"299,290","44,894",0,"44,894","20,487","24,407"
1월,광고주,CS파트,마포크린,58587,"306,890","37,397",0,"37,397","20,327","17,070"
1월,광고주,SAE팀,메디앙,37955,"257,560","44,128",0,"44,128","20,138","23,990"
1월,광고주,CS파트,(주)짐모아인터내쇼날,31794,"245,726","36,859",0,"36,859","20,033","16,826"
1월,광고주,SAE팀,가나식품기계,6698,"291,180","43,678",0,"43,678","19,932","23,746"
1월,광고주,CS파트,주식회사 강성냉동컨테이너,60958,"243,780","36,567",0,"36,567","19,875","16,692"
1월,광고주,SAE팀,기프팅,19935,"288,110","43,217",0,"43,217","19,722","23,495"
1월,광고주,SAE팀,이바라키 현,61341,"284,094","42,614",0,"42,614","19,447","23,167"
1월,광고주,SAE팀,소솜시티,41042,"279,190","41,879",0,"41,879","19,111","22,768"
1월,광고주,CS파트,뉴비자,59069,"233,100","34,966",0,"34,966","19,005","15,961"
1월,광고주,운영실1팀 (박유종),봄날가정법률사무소,57396,"253,440","38,016",0,"38,016","18,993","19,023"
1월,광고주,SAE팀,태흥교역,45282,"275,060","41,259",0,"41,259","18,828","22,431"
1월,광고주,SAE팀,에이틴,59033,"269,180","40,377",0,"40,377","18,426","21,951"
1월,광고주,SAE팀,러시아어 에듀랑,61262,"266,390","39,959",0,"39,959","18,235","21,724"
1월,광고주,CS파트,주식회사 세일,58050,"223,230","33,485",0,"33,485","18,200","15,285"
1월,광고주,CS파트,리마트(사무나라),47273,"222,670","33,401",0,"33,401","18,156","15,245"
1월,광고주,SAE팀,온뮤직실용음악학원,61096,"264,030","39,605",0,"39,605","18,074","21,531"
1월,광고주,SAE팀,믿음하수구,41706,"262,830","39,425",0,"39,425","17,991","21,434"
1월,광고주,CS파트,한지상자닷컴,57424,"219,830","32,976",0,"32,976","17,923","15,053"
1월,광고주,SAE팀,그림이좋은사람들,61490,"259,550","38,933",0,"38,933","17,767","21,166"
1월,광고주,CS파트,리즈미의원,46120,"212,200","31,831",0,"31,831","17,301","14,530"
1월,광고주,CS파트,생생면 식품,61410,"209,890","31,484",0,"31,484","17,112","14,372"
1월,광고주,CS파트,(주) 라인시스템,60613,"209,050","31,358",0,"31,358","17,043","14,315"
1월,광고주,CS파트,나비에스 (NABY-S) 의원,51066,"207,900","31,185",0,"31,185","16,949","14,236"
1월,광고주,CS파트,한국자동차운전전문학원,58732,"206,710","31,007",0,"31,007","16,853","14,154"
1월,광고주,SAE팀,리빙캐슬 인덕원점,39362,"240,380","36,057",0,"36,057","16,454","19,603"
1월,광고주,CS파트,곤카곤충농장,47310,"201,620","30,244",0,"30,244","16,439","13,805"
1월,광고주,SAE팀,아트탱크,25733,"280,420","35,940",0,"35,940","16,401","19,539"
1월,광고주,SAE팀,머니닥터공인중개사사무소,60870,"480,470","35,855",0,"35,855","16,362","19,493"
1월,광고주,SAE팀,(주)정보라인,59099,"233,670","35,051",0,"35,051","15,995","19,056"
1월,광고주,SAE팀,브랜드온넷,40982,"232,720","34,908",0,"34,908","15,930","18,978"
1월,광고주,SAE팀,(주)이룸에프엔비,61355,"232,570","34,886",0,"34,886","15,920","18,966"
1월,광고주,CS파트,카인드짐 휘트니스,58394,"184,510","27,677",0,"27,677","15,043","12,634"
1월,광고주,SAE팀,성우기획(소프트하모니 인터내셔널),33562,"218,270","32,741",0,"32,741","14,941","17,800"
1월,광고주,CS파트,명인팩,57380,"182,240","27,337",0,"27,337","14,858","12,479"
1월,광고주,CS파트,헬로우다이빙,34373,"178,910","26,822",0,"26,822","14,578","12,244"
1월,광고주,CS파트,씨에이테크,58569,"172,353","25,853",0,"25,853","14,052","11,801"
1월,광고주,SAE팀,홍제탑치과의원,60755,"342,700","30,674",0,"30,674","13,998","16,676"
1월,광고주,SAE팀,연세우리치과의원,55374,"202,510","30,378",0,"30,378","13,863","16,515"
1월,광고주,CS파트,독일지멘스보청기 구미,59403,"167,250","25,089",0,"25,089","13,636","11,453"
1월,광고주,SAE팀,싱글하우스정자점,41750,"194,790","29,219",0,"29,219","13,334","15,885"
1월,광고주,SAE팀,연세바로치과교정과치과의원,60606,"386,810","29,096",0,"29,096","13,278","15,818"
1월,광고주,CS파트,등대불빛아래,45263,"158,050","23,708",0,"23,708","12,885","10,823"
1월,광고주,CS파트,주식회사 와이티인터내셔날,41121,"157,450","23,618",0,"23,618","12,838","10,780"
1월,광고주,CS파트,(주)오랙스티엠,57183,"157,200","23,581",0,"23,581","12,816","10,765"
1월,광고주,SAE팀,알에스신화랜드,61427,"183,710","27,557",0,"27,557","12,576","14,981"
1월,광고주,CS파트,찬주공조,50127,"152,240","22,836",0,"22,836","12,411","10,425"
1월,광고주,CS파트,씨엔쇼파,43448,"151,750","22,763",0,"22,763","12,373","10,390"
1월,광고주,CS파트,범일금고,2516,"151,150","22,673",0,"22,673","12,323","10,350"
1월,광고주,CS파트,(주)지큐엘이비,7036,"151,090","22,665",0,"22,665","12,319","10,346"
1월,광고주,CS파트,(주)프론티어유학원,52618,"149,780","22,468",0,"22,468","12,212","10,256"
1월,광고주,CS파트,인제나노판매 주식회사,41431,"146,950","22,044",0,"22,044","11,980","10,064"
1월,광고주,운영실2팀 (주규철),주식회사 플라톤벤쳐스,61203,"160,000","24,000",0,"24,000","11,978","12,022"
1월,광고주,SAE팀,청주아이폰수리마켓,59473,"288,300","25,760",0,"25,760","11,755","14,005"
1월,광고주,SAE팀,주식회사 라온비주얼시스템,54845,"169,360","25,404",0,"25,404","11,593","13,811"
1월,광고주,SAE팀,메가존(주),41201,"169,100","25,366","8,454","16,912","11,576","5,336"
1월,광고주,CS파트,씨지통신(해병마크사),51541,"136,970","20,546",0,"20,546","11,166","9,380"
1월,광고주,CS파트,주식회사에이이노텍,58621,"130,589","19,588",0,"19,588","10,646","8,942"
1월,광고주,SAE팀,21세기모타,59292,"153,750","23,063",0,"23,063","10,525","12,538"
1월,광고주,SAE팀,코코리빙텔 천호점,21038,"153,290","22,994",0,"22,994","10,493","12,501"
1월,광고주,CS파트,즐거운친구들,26053,"128,540","19,282",0,"19,282","10,480","8,802"
1월,광고주,SAE팀,에셋프라자(프라임에셋),41363,"147,070","22,061",0,"22,061","10,067","11,994"
1월,광고주,CS파트,주식회사 신원,58306,"120,500","18,076",0,"18,076","9,825","8,251"
1월,광고주,SAE팀,주식회사 삼주산업,56980,"140,980","21,148",0,"21,148","9,651","11,497"
1월,광고주,CS파트,전주하수구,57552,"117,850","17,678",0,"17,678","9,609","8,069"
1월,광고주,CS파트,리본요가분당점,54975,"113,110","16,967",0,"16,967","9,222","7,745"
1월,광고주,SAE팀,메트로레지던스,52275,"134,060","20,110",0,"20,110","9,177","10,933"
1월,광고주,CS파트,(주)엠프파트너스,47207,"112,220","16,833",0,"16,833","9,149","7,684"
1월,광고주,운영실2팀 (주규철),(주)아모레퍼시픽,60271,0,0,0,0,"9,137","-9,137"
1월,광고주,SAE팀,한성기업,41009,"130,520","19,578",0,"19,578","8,934","10,644"
1월,광고주,CS파트,총각에어컨,52641,"109,120","16,368",0,"16,368","8,895","7,473"
1월,광고주,CS파트,동화나라,22021,"108,890","16,334",0,"16,334","8,878","7,456"
1월,광고주,CS파트,배터리일번지,49854,"106,090","15,914",0,"15,914","8,650","7,264"
1월,광고주,SAE팀,주식회사 대흥포텍,56848,"125,696","18,854",0,"18,854","8,604","10,250"
1월,광고주,SAE팀,제일공영주식회사,42401,"124,810","18,722",0,"18,722","8,544","10,178"
1월,광고주,CS파트,태건산업안전 주식회사,49068,"104,430","15,665",0,"15,665","8,515","7,150"
1월,광고주,SAE팀,주아네트웍스,21062,"123,840","18,576",0,"18,576","8,477","10,099"
1월,광고주,CS파트,헬레나즈,31430,"103,330","15,500",0,"15,500","8,424","7,076"
1월,광고주,SAE팀,(주)서구대성학원,61166,"122,060","18,309",0,"18,309","8,355","9,954"
1월,광고주,CS파트,성산특수글라스,3235,"98,980","14,847",0,"14,847","8,069","6,778"
1월,광고주,SAE팀,주식회사 라코브,61586,"116,870","17,531",0,"17,531","8,000","9,531"
1월,광고주,CS파트,필어닝,59132,"96,440","14,467",0,"14,467","7,864","6,603"
1월,광고주,SAE팀,서울라인치과의원,59242,"636,740","16,940",0,"16,940","7,731","9,209"
1월,광고주,CS파트,신일특허사무소,59177,"94,380","14,159",0,"14,159","7,696","6,463"
1월,광고주,SAE팀,삼삼물산,46528,"112,020","16,804",0,"16,804","7,668","9,136"
1월,광고주,CS파트,피싱스튜디오,53622,"91,020","13,654",0,"13,654","7,421","6,233"
1월,광고주,CS파트,월평아이빅실용음악학원,60514,"90,780","13,618",0,"13,618","7,402","6,216"
1월,광고주,SAE팀,리빙캐슬 양재점,59424,"105,960","15,894",0,"15,894","7,253","8,641"
1월,광고주,CS파트,다나넥스트(주),42000,"88,660","13,299",0,"13,299","7,228","6,071"
1월,광고주,CS파트,(주) 일식조리기술원,58227,"88,540","13,281",0,"13,281","7,220","6,061"
1월,광고주,CS파트,한국후지A/S센타,36585,"87,800","13,171",0,"13,171","7,158","6,013"
1월,광고주,CS파트,강민근국어논술,58574,"85,810","12,872",0,"12,872","6,996","5,876"
1월,광고주,SAE팀,연세구치과,56057,"82,455","15,222",0,"15,222","6,947","8,275"
1월,광고주,CS파트,통영수산물직매장,43204,"84,760","12,715",0,"12,715","6,911","5,804"
1월,광고주,CS파트,거산21컨테이너,32117,"82,980","12,447",0,"12,447","6,765","5,682"
1월,광고주,CS파트,(주)에스공사(소리공사),31028,"80,210","12,034",0,"12,034","6,540","5,494"
1월,광고주,CS파트,한미노즐(주),41665,"78,140","11,721",0,"11,721","6,371","5,350"
1월,광고주,SAE팀,준 종합공사 (하늘땅),57458,"91,220","13,684",0,"13,684","6,245","7,439"
1월,광고주,CS파트,뉴마더맘산후조리원,56620,"75,340","11,301",0,"11,301","6,143","5,158"
1월,광고주,CS파트,세무법인조율 고양지점,59919,"75,240","11,286",0,"11,286","6,134","5,152"
1월,광고주,CS파트,김경숙출장요리,19398,"72,410","10,863",0,"10,863","5,904","4,959"
1월,광고주,SAE팀,제일산업,6804,"85,440","12,816",0,"12,816","5,849","6,967"
1월,광고주,CS파트,엠플러스실용음악학원,41553,"71,660","10,751",0,"10,751","5,844","4,907"
